,r,xi,varxi,sig
0,0.011020128175725523,11.83038438071995,0.0,0.0
1,0.013634002381762492,1.3380109823062831,0.0,0.0
2,0.01656958872591361,1.0621015737541577,243.21234098924077,15.595266621293808
3,0.01999664404129463,1.013506747731638,243.21234098924077,15.595266621293808
4,0.02432725898521996,-0.5268575015568214,364.8185114838612,19.100222812414028
5,0.02988467080116193,0.12214504884521227,104.23386042396032,10.209498539299583
6,0.03639220851660587,1.0509461502449782,182.4092557419306,13.505897072831948
7,0.04428292453220023,-0.44257577591541697,121.60617049462039,11.027518782329068
8,0.053704374669667786,-2.5328072305861786,121.60617049462039,11.027518782329068
9,0.0655354172051145,-0.3627913305682159,45.60231393548265,6.752948536415974
10,0.07979127658305828,0.05440175221199347,42.91982488045426,6.5513223764713535
11,0.09737453894879727,-0.1304718068759473,25.159897343714565,5.015964248647967
12,0.11859551739547367,0.14540830674706048,13.511796721624487,3.6758395941096893
13,0.1443994288819219,-0.020584607350105106,10.133847541218367,3.183370468735671
14,0.17590607679567377,0.23479528061041183,5.066923770609184,2.2509828454719916
15,0.21464029599772988,0.13027605410694768,4.242075714928618,2.0596299946661825
16,0.26129864138566355,-0.017831779447116745,2.7637766021504633,1.66246100770829
17,0.3183527916430654,-0.0484610472164153,1.7624082680379767,1.3275572560300277
18,0.3882675795848306,0.11911222911404255,1.236672920284275,1.112057966242891
19,0.4729122567795564,-0.0005085679551144203,0.8017989263381563,0.89543225669961
20,0.5763630524300098,0.17102926660010453,0.5647345379007139,0.7514882154104041
21,0.7020472981176918,-0.02295531859533446,0.3662836460681337,0.6052137193323807
22,0.8555388147360347,0.025333397696095293,0.2488530091977225,0.4988516905832058
23,1.04240954281297,-0.014808495580628866,0.16932861985790726,0.41149558911111944
24,1.2694757861110009,0.07639227694725272,0.11165065385887106,0.33414166734915157
25,1.5467029628968807,0.05726872947224018,0.07619434241517568,0.27603322701293714
26,1.8846267719020688,-0.01870942656855153,0.05172529582927282,0.22743195868055313
27,2.295146268797574,0.0013815660920698542,0.03425043528928894,0.18506873125757614
28,2.794659992880424,-0.008521049828985936,0.023222795854983366,0.15239027480447487
29,3.4052285895493455,0.029544807261295995,0.015725274746604935,0.1254004575215136
30,4.1481689280477045,0.04082860957940963,0.010880361213357028,0.10430896995636103
31,5.054282801965302,0.01578167302660348,0.007765152485209309,0.08812010261687914
32,6.158122149729429,0.0014433665697093205,0.005644112682888457,0.07512730983396422
33,7.507025034044809,0.0351049878416071,0.004092049751369681,0.06396913123819707
34,9.143219821224092,0.01693802769118596,0.002784268395683849,0.05276616714983048
