,r,xi,varxi,sig
0,0.011771647092172934,0.13273395635095908,1.4376418014989312,1.1990170146828323
1,0.014255477983881925,2.547089206555676,1.6772487684154198,1.2950863941897544
2,0.01653782999742387,-0.9685970759253353,0.914862964590229,0.9564846912471883
3,0.020878927782101566,0.13826524568126103,0.4107548004282661,0.6409015528365227
4,0.024621610796263193,-0.3130064974323103,0.42823372810606464,0.6543956968884076
5,0.02999871113704891,0.3461215721410521,0.25477196482259545,0.5047494079467508
6,0.03480539309866345,0.38811364435820683,0.1350804377247318,0.3675329069957298
7,0.044808928957892555,0.5140909771131401,0.10998352579773246,0.3316376423112016
8,0.05328032547550931,0.029538403471926628,0.07037407419924839,0.2652811229606215
9,0.06497163458072418,0.4018899343070729,0.051344350053533265,0.2265929170418468
10,0.08025731608316795,0.4186276832845934,0.03562298269200892,0.1887405168266976
11,0.09672073698285671,0.23376339881533587,0.022742356181903997,0.15080569015094886
12,0.11914621030714993,0.13236615904661267,0.016127392003994424,0.12699366914927068
13,0.14405766684467433,0.37216579156073043,0.011263002362050944,0.10612729320043428
14,0.17617460836397816,0.10401238017555244,0.007476591835432778,0.0864672876608997
15,0.21396909425451105,0.2716721860785565,0.005267465381048165,0.07257730623995469
16,0.2608885544823788,0.2945141334424497,0.003500345255823485,0.05916371570332179
17,0.3186967777510115,0.12623070551889382,0.0024153348399118015,0.04914605619896475
18,0.38766651374391364,0.1567211296090293,0.0016650384861834082,0.040804883116894335
19,0.472104010071256,0.06103563496024119,0.001168203913226829,0.034178998130823396
20,0.5743030130315504,0.09148232921249486,0.0008257224706045144,0.028735387079427247
21,0.6994414400050599,0.08059362761762398,0.0005918483024372935,0.02432793255575355
22,0.8522383212791833,0.04539248422463293,0.00043709655832052115,0.020906854338243262
23,1.0380826132184509,0.009317819663547878,0.00032494850128327935,0.018026328003320016
24,1.263770766600677,0.004965250028451276,0.0002522652781974687,0.015882861146451818
25,1.5383941301913926,-0.036041602343131716,0.0002113490903275723,0.014537850265000403
26,1.8670712489392567,-0.04485307350857494,0.0001962363888362018,0.014008439914430222
27,2.2499033635322574,-0.09666310815180032,0.00021840361587526492,0.014778484897825789
28,2.619806022230519,0.061740742725723274,0.00041183902971056533,0.020293817524324135
29,3.377313908791009,0.9689693187389451,0.012310082703966385,0.11095081209241502
30,4.114202978752845,0.0,0.0,0.0
31,5.011872336272725,0.0,0.0,0.0
32,6.105402296585329,0.0,0.0,0.0
33,7.437527275659046,0.0,0.0,0.0
34,9.060305822453376,0.0,0.0,0.0
