,r,xi,varxi,sig
0,0.011101968303483013,-0.08516532621392145,17847.12766884065,133.59314229720272
1,0.013521770189386368,-0.44815346532720507,17847.12766884065,133.59314229720272
2,0.01663820611310453,0.4720221071814761,4461.781917210163,66.79657114860136
3,0.020049278268111835,0.3999810983924187,5949.0425562802175,77.13003666717796
4,0.024440330810814266,-0.47864695125548967,8923.563834420325,94.46461683837143
5,0.029788597971085892,0.4020659376318343,2230.8909586050813,47.23230841918571
6,0.03628835079581173,-0.07395426265205063,2549.5896669772355,50.49346162600892
7,0.044214513783354496,-0.1154860235798332,1784.7127668840653,42.24586094381395
8,0.053856872543571584,0.5133638257856092,509.9179333954472,22.581362523006604
9,0.06560618402320412,0.27681485552585205,524.9155196717838,22.911034888712116
10,0.07993469949711553,0.17037890542611273,405.6165379281966,20.139923980199047
11,0.09741403584269419,0.1309085138906574,270.4110252854644,16.44417906997684
12,0.11866683948393152,0.2500670933324295,160.78493395351938,12.680099918909132
13,0.1445932353105308,0.30965370208166115,99.15070927133695,9.957444916811589
14,0.17614356096250305,0.2616757939888753,69.98873595623786,8.365927082890327
15,0.2145994606858759,0.18126306195418831,52.802152866392454,7.266508987567033
16,0.26146086627809434,0.15418589536776026,36.42270952824623,6.035122991973422
17,0.3185509468279025,0.26309887653289105,21.50256345643452,4.6370856641251
18,0.388076059674866,0.21792099466187476,15.306284450120627,3.9123246861834753
19,0.4727877220931797,0.20181526582665613,10.455259325624283,3.2334593434314716
20,0.575949062042787,0.17022220413952818,7.326407089015045,2.7067336568297673
21,0.7017376156121942,0.19115698779344723,4.826156751985033,2.1968515543807308
22,0.8549657789584029,0.184387253803081,3.3001345541495284,1.8166272468917581
23,1.041562808985154,0.18862978289628643,2.2192399488734957,1.4897113642828586
24,1.2689497217585155,0.19002530930457262,1.5049437278725568,1.2267614796171897
25,1.5459721813991614,0.18838579977404593,1.0210027270503805,1.010446795754423
26,1.8835728352111165,0.18685540722867824,0.6974258565392986,0.835120264715986
27,2.294565513466023,0.18399388104787215,0.47573311125791423,0.6897340873538977
28,2.7954638337998152,0.1885692271937159,0.3236282602651214,0.5688833450410739
29,3.4057123230169237,0.18322971905121588,0.22228055035857883,0.4714663830630757
30,4.149199204898177,0.1844407357834458,0.1532244792434614,0.3914389853393008
31,5.055053106969694,0.1880179149067863,0.10473789404124843,0.3236323439355968
32,6.158112050757084,0.18766121352292403,0.07271719934173478,0.26966126778188737
33,7.5034818492211555,0.18569281718072733,0.05083898587343371,0.2254750227263182
34,9.143231326344967,0.18775864701540537,0.03580230669929979,0.1892149748283676
