,r,xi,varxi,sig
0,0.011020128175725523,4.313840155945421,0.0,0.0
1,0.013634002381762492,-260.3258458739441,0.0,0.0
2,0.01656958872591361,-114.11451487979207,0.0,0.0
3,0.01999664404129463,1.0130600080107466,235.67225363961992,15.351620554183194
4,0.02432725898521996,1.0997999902546107,176.75419022971496,13.29489338918199
5,0.02988467080116193,0.5167553743472791,117.83612681980996,10.855234996065722
6,0.03639220851660587,-535.6101063027941,0.0,0.0
7,0.04428292453220023,-0.023119593242229532,88.37709511485748,9.400909270642787
8,0.053704374669667786,-1.4581859120769693,88.37709511485748,9.400909270642787
9,0.0655354172051145,-1.1504014103170972,37.211408469413676,6.100115447220133
10,0.07979127658305828,0.11395306353731455,22.806992287705157,4.775666685155608
11,0.09737453894879727,-0.5454475846102599,16.068562748155905,4.008561181790283
12,0.11859551739547367,0.45151005055756305,11.403496143852578,3.3769062977602116
13,0.1443994288819219,0.020654910486652307,7.602330762568386,2.7572324462345184
14,0.17590607679567377,-0.15887124961678428,6.733492961131998,2.5948974856691347
15,0.21464029599772988,-0.1977068683877645,3.9498143068092726,1.9874139746940678
16,0.26129864138566355,-0.2841737405765322,2.480760564627578,1.5750430358017453
17,0.3183527916430654,0.06037368779098593,1.4283166887249694,1.1951220392599953
18,0.3882675795848306,0.09409342092898815,1.082720920243277,1.0405387644116277
19,0.4729122567795564,-0.02939960603890066,0.7537492120670148,0.8681873139288634
20,0.5763630524300098,0.01384470457249212,0.4707168847662183,0.6860881027726821
21,0.7020472981176918,-0.05087752755055694,0.3127009115076779,0.559196666216527
22,0.8555388147360347,-0.025789129682129906,0.2230336785232996,0.47226441589780993
23,1.04240954281297,-0.0002671228498624757,0.14399526698958448,0.3794670828801682
24,1.2694757861110009,-0.020343345940240228,0.09967809966429717,0.31571838664274393
25,1.5467029628968807,0.019580141831572608,0.06953351307227182,0.26369208003326877
26,1.8846267719020688,0.010318362858696743,0.049386473939568305,0.2222306773142905
27,2.295146268797574,0.01570062423437619,0.03322915640921464,0.18228866231670757
28,2.794659992880424,0.021022441057462114,0.02357744225560609,0.1535494782003706
29,3.4052285895493455,0.010274965885480186,0.0166839738754244,0.129166458012227
30,4.1481689280477045,0.0075489971304561355,0.011392287602823993,0.10673465980094747
31,5.054282801965302,-0.0010304028030785472,0.007906696051429879,0.08891960442686347
32,6.158122149729429,0.001314642214582677,0.0055658339965901985,0.07460451726665215
33,7.507025034044809,0.023604680297705592,0.004062941114143871,0.06374120421002313
34,9.143219821224092,0.0009170106591249346,0.0028723354780633517,0.05359417391903108
